case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100393252,"201 W 44TH, ",Missed ,NW_Not_Ove,TUESDAY,NWTU104,NW,1
7,HOUSTON ,Garbage ,rdue,,,,
,77018,Pickup,,,,,
10100392629,6102,Missed Yard ,SW_Not_Ove,TUESDAY,SWTU112,SW,1
8,"REAMER, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77074,,,,,,
10100390392,5835,Recycling ,SW_Overdue,TUESDAY,SWTU112,SW,1
4,"REAMER, ",Cart Repair ,,,,,
,HOUSTON ,or Replace,,,,,
,77074,,,,,,
10100389086,"7179 DIXIE, ",Container ,SE_Overdue,TUESDAY,SETU103,SE,1
0,HOUSTON ,Problem,,,,,
,77087,,,,,,
10100390862,3910,Trash ,NE_Not_Over,FRIDAY,NEFR110,NE,1
2,"WAYNE, ",Dumping or ,due,,,,
,HOUSTON ,Illegal ,,,,,
,77026,Dumpsite,,,,,
10100375795,4011,Container ,NE_Overdue,FRIDAY,NEFR110,NE,1
9,CAVALCADE,Problem,,,,,
,", HOUSTON ",,,,,,
,TX 77026,,,,,,
10100393099,Intersection ,Container ,NE_Not_Over,TUESDAY,NETU109,NE,1
7,400 LOON ,Problem,due,,,,
,RIVER ,,,,,,
,DR&24300 ,,,,,,
,WHITESAIL ,,,,,,
,DR,,,,,,
10100393128,"6 DOE, ",Property ,NE_Not_Over,TUESDAY,NETU109,NE,1
8,HOUSTON ,Damage,due,,,,
,77336,,,,,,
10100378146,314 CHERRY ,Container ,NE_Overdue,TUESDAY,NETU109,NE,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
2,"VALLEY, ",Problem,,,,,
,HOUSTON ,,,,,,
,TX 77336,,,,,,
10100392958,1431,Missed Yard ,NW_Not_Ove,THURSDAY,NWTH117,NW,1
7,"COLUMBIA, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100388875,301,New Resident ,NW_Overdue,THURSDAY,NWTH119,NW,1
3,"AURORA, ",Container,,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100392680,"315 E 24TH, ",Container ,NW_Not_Ove,THURSDAY,NWTH119,NW,1
7,HOUSTON ,Problem,rdue,,,,
,77008,,,,,,
10100393102,"612 E 24TH, ",New Resident ,NW_Not_Ove,THURSDAY,NWTH119,NW,1
3,HOUSTON ,Container,rdue,,,,
,77008,,,,,,
10100393246,"608 E 27TH, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH119,NW,1
7,HOUSTON ,Cart Repair ,rdue,,,,
,77008,or Replace,,,,,
394744-,"704 E 22ND, ",Trash ,NW_Not_Ove,THURSDAY,NWTH119,NW,1
10100393294,HOUSTON ,Dumping or ,rdue,,,,
1,77008,Illegal ,,,,,
,,Dumpsite,,,,,
10100392308,6610,Recycling ,SE_Not_Over,MONDAY,SEMO108,SE,1
7,"AVENUE C, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77011,,,,,,
10100388644,"8109 ELROD, ",Recycling ,SE_Overdue,MONDAY,SEMO119,SE,1
9,HOUSTON ,Cart Repair ,,,,,
,77017,or Replace,,,,,
10100392743,10846,Missed ,SW_Overdue,THURSDAY,SWTH106,SW,1
6,BRAEBURN ,Garbage ,,,,,
,"BEND, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77031,,,,,,
10100392845,9231,Missed ,SW_Overdue,THURSDAY,SWTH106,SW,1
6,"RENTUR, ",Garbage ,,,,,
,HOUSTON ,Pickup,,,,,
,77031,,,,,,
10100392807,15830,Container ,SW_Not_Ove,FRIDAY,SWFR104,SW,1
6,"KUEBEN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100392642,12710,Container ,SW_Not_Ove,MONDAY,SWMO102,SW,1
0,HUNTINGT,Problem,rdue,,,,
,"ON FIELD, ",,,,,,
,HOUSTON ,,,,,,
,77099,,,,,,
10100393282,12827 PALM ,Missed ,SW_Not_Ove,MONDAY,SWMO102,SW,1
1,"DESERT, ",Recycling ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77099,,,,,,
10100392626,8727,Missed Yard ,SW_Not_Ove,TUESDAY,SWTU113,SW,1
9,"MCAVOY, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77074,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392675,8729,Missed Yard ,SW_Not_Ove,TUESDAY,SWTU113,SW,1
1,ROBINDELL,Waste Pickup,rdue,,,,
,", HOUSTON ",,,,,,
,77074,,,,,,
10100389148,8221,Recycling ,SE_Not_Over,MONDAY,SEMO118,SE,1
7,"BROCKTON, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77017,,,,,,
10100388902,2911,Missed Heavy ,SE_Overdue,MONDAY,SEMO118,SE,1
9,"METCALF, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77017,,,,,,
10100388936,8027,Missed Heavy ,SE_Overdue,MONDAY,SEMO118,SE,1
3,"DETROIT, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77017,,,,,,
10100392987,4034,Missed ,SW_Not_Ove,FRIDAY,SWFR114,SW,1
9,SMOOTH ,Garbage ,rdue,,,,
,"OAK, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77053,,,,,,
10100393231,4034,Add A Can,SW_Not_Ove,FRIDAY,SWFR114,SW,1
8,SMOOTH ,,rdue,,,,
,"OAK, ",,,,,,
,HOUSTON ,,,,,,
,77053,,,,,,
10100393192,1343,Missed ,NW_Not_Ove,TUESDAY,NWTU119,NW,1
9,"TARBERRY, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77088,,,,,,
10100393206,1506,Missed Yard ,NW_Not_Ove,TUESDAY,NWTU119,NW,1
5,HIDDEN ,Waste Pickup,rdue,,,,
,"VALLEY, ",,,,,,
,HOUSTON ,,,,,,
,77088,,,,,,
10100393099,5203 HOLLY ,Missed Heavy ,NW_Not_Ove,THURSDAY,NWTH101,NW,1
4,"VIEW, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100393202,7270,Dead Animal ,NW_Not_Ove,THURSDAY,NWTH101,NW,1
3,"ANTOINE, ",Collection,rdue,,,,
,HOUSTON ,,,,,,
,77088,,,,,,
10100392610,"1127 E 7TH, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH123,NW,1
5,HOUSTON ,Cart Repair ,rdue,,,,
,77009,or Replace,,,,,
10100392731,"1131 E 7TH, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH123,NW,1
8,HOUSTON ,Participation ,rdue,,,,
,77009,NEW,,,,,
10100392862,825,Container ,NW_Not_Ove,THURSDAY,NWTH123,NW,1
5,"MERRILL, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77009,,,,,,
10100392862,825,Recycling ,NW_Not_Ove,THURSDAY,NWTH123,NW,1
7,"MERRILL, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77009,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392977,826,Missed Yard ,NW_Not_Ove,THURSDAY,NWTH123,NW,1
0,"WENDEL, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77009,,,,,,
10100374291,"916 REDAN, ",Recycling ,NW_Overdue,THURSDAY,NWTH123,NW,1
1,HOUSTON ,Cart Repair ,,,,,
,TX 77009,or Replace,,,,,
10100390582,911,Missed Heavy ,NW_Overdue,THURSDAY,NWTH123,NW,1
5,WOODLAND,Trash Pickup,,,,,
,", HOUSTON ",,,,,,
,77009,,,,,,
393330-,"702 TARVER, ",Trash ,NW_Not_Ove,THURSDAY,NWTH120,NW,1
10100392107,HOUSTON ,Dumping or ,rdue,,,,
2,77009,Illegal ,,,,,
,,Dumpsite,,,,,
10100392639,"709 E 26TH, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH120,NW,1
9,HOUSTON ,Cart Repair ,rdue,,,,
,77009,or Replace,,,,,
10100389096,8402,Missed Heavy ,SE_Overdue,MONDAY,SEMO118,SE,1
6,"DETROIT, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77017,,,,,,
10100388976,3015 PINE ,Missed Heavy ,SE_Overdue,MONDAY,SEMO118,SE,1
5,"GULLY, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77017,,,,,,
10100339340,6225,Property ,SE_Overdue,FRIDAY,SEFR120,SE,1
5,"TRESCON, ",Damage,,,,,
,HOUSTON ,,,,,,
,TX 77048,,,,,,
10100392873,12805,Missed ,SE_Overdue,FRIDAY,SEFR120,SE,1
5,MARTINDAL,Recycling ,,,,,
,"E, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77048,,,,,,
10100388604,12224,Missed Heavy ,SE_Overdue,FRIDAY,SEFR120,SE,1
1,"FOXTON, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77048,,,,,,
10100392090,6420,New Resident ,SE_Overdue,FRIDAY,SEFR120,SE,1
0,INNSBRUCK ,Container,,,,,
,"MEADOWS, ",,,,,,
,HOUSTON ,,,,,,
,77048,,,,,,
10100392125,6235 EL ,Missed ,SE_Overdue,FRIDAY,SEFR120,SE,1
4,"ORO, ",Recycling ,,,,,
,HOUSTON ,Pickup,,,,,
,77048,,,,,,
10100393120,3830,Recycling ,SE_Not_Over,TUESDAY,SETU114,SE,1
0,"FLORINDA, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77021,,,,,,
10100393230,3707,Container ,SE_Not_Over,TUESDAY,SETU114,SE,1
4,"FLORINDA, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77021,,,,,,
10100392437,5314 NINA ,Recycling ,NW_Not_Ove,THURSDAY,NWTH105,NW,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
1,"LEE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77092,,,,,,
10100392666,5126,Container ,NW_Not_Ove,THURSDAY,NWTH105,NW,1
1,"GEORGI, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100393246,5310 MANOR ,Missed Heavy ,NW_Not_Ove,THURSDAY,NWTH105,NW,1
6,"CREEK, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100390775,"609 18TH, ",Add A Cart ,NW_Not_Ove,THURSDAY,NWTH118,NW,1
5,HOUSTON ,CANCELLAT,rdue,,,,
,77008,ION,,,,,
10100393054,7334,Container ,SW_Not_Ove,MONDAY,SWMO117,SW,1
8,"CARVEL, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77072,,,,,,
10100393198,Intersection ,Dead Animal ,NW_Not_Ove,TUESDAY,NWTU118,NW,1
6,1830 W ,Collection,rdue,,,,
,LITTLE ,,,,,,
,YORK ,,,,,,
,RD&7000 ,,,,,,
,PARKES ST,,,,,,
10100393218,1825 W ,Dead Animal ,NW_Not_Ove,TUESDAY,NWTU118,NW,1
3,LITTLE ,Collection,rdue,,,,
,"YORK, ",,,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100393236,2022,Missed ,NW_Not_Ove,TUESDAY,NWTU118,NW,1
2,WILBURFOR,Garbage ,rdue,,,,
,"CE, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100393246,1825 W ,Dead Animal ,NW_Not_Ove,TUESDAY,NWTU118,NW,1
3,LITTLE ,Collection,rdue,,,,
,"YORK, ",,,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100393267,"3006 DRUID, ",Missed ,NW_Not_Ove,TUESDAY,NWTU118,NW,1
0,HOUSTON ,Garbage ,rdue,,,,
,77091,Pickup,,,,,
10100391978,6830,SWM ,NW_Overdue,TUESDAY,NWTU118,NW,1
1,GREENHUR,Escalation,,,,,
,"ST, ",,,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100393272,8535,Missed ,SE_Not_Over,TUESDAY,SETU102,SE,1
6,"HINMAN, ",Recycling ,due,,,,
,HOUSTON ,Pickup,,,,,
,77061,,,,,,
10100393069,"1608 BANKS, ",Container ,SW_Not_Ove,TUESDAY,SWTU116,SW,1
0,HOUSTON ,Problem,rdue,,,,
,77006,,,,,,
10100393140,3906,Missed Yard ,SW_Not_Ove,FRIDAY,SWFR116,SW,1
2,CLOVERBR,Waste Pickup,rdue,,,,
,"OOK, ",,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77045,,,,,,
10100392817,8102,Container ,SW_Not_Ove,TUESDAY,SWTU106,SW,1
9,"CONCHO, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100388754,8010,New Move In ,SW_Overdue,TUESDAY,SWTU106,SW,1
2,"BEECHNUT, ",Service,,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100388577,5102,Recycling ,SE_Overdue,MONDAY,SEMO123,SE,1
2,"RATAMA, ",Participation ,,,,,
,HOUSTON ,NEW,,,,,
,77017,,,,,,
10100392711,5314,Missed Yard ,SW_Not_Ove,TUESDAY,SWTU122,SW,1
6,"JACKWOOD, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77096,,,,,,
10100393255,"5506 RUE, ",Missed ,SE_Not_Over,FRIDAY,SEFR108,SE,1
9,HOUSTON ,Garbage ,due,,,,
,77033,Pickup,,,,,
10100391952,5350,Recycling ,SW_Not_Ove,MONDAY,SWMO114,SW,1
9,"FAYETTE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77056,,,,,,
10100390414,5502,Dead Animal ,SW_Overdue,MONDAY,SWMO114,SW,1
8,"HIDALGO, ",Collection,,,,,
,HOUSTON ,,,,,,
,77056,,,,,,
10100393116,"9319 NEFF, ",Container ,SW_Not_Ove,TUESDAY,SWTU108,SW,1
3,HOUSTON ,Problem,rdue,,,,
,77036,,,,,,
10100393189,7102,Container ,SW_Not_Ove,TUESDAY,SWTU108,SW,1
4,"EICHLER, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100392405,8702,Container ,SW_Not_Ove,TUESDAY,SWTU110,SW,1
3,SHADOW ,Problem,rdue,,,,
,"CREST, ",,,,,,
,HOUSTON ,,,,,,
,77074,,,,,,
10100392610,8314,Container ,SW_Not_Ove,TUESDAY,SWTU109,SW,1
3,"LEADER, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100393126,8314,Container ,SW_Not_Ove,TUESDAY,SWTU109,SW,1
2,"LEADER, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77036,,,,,,
10100392689,3935,Missed Heavy ,SE_Not_Over,TUESDAY,SETU114,SE,1
5,"TRISTAN, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77021,,,,,,
10100392605,6522,Container ,SE_Not_Over,TUESDAY,SETU104,SE,1
3,"HERON, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77087,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392151,1516 W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
6,"23RD, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100392544,1311 A W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
6,"24TH, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100392546,1119 W 15TH ,Container ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
3,"1/2, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100392591,1315 A W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
9,"24TH, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100392829,1245 W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
0,"23RD, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100392896,"1215 19TH, ",Container ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
8,HOUSTON ,Problem,rdue,,,,
,77008,,,,,,
10100392916,1105 C W ,Container ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
2,"21ST, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100392993,1226 W ,New Resident ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
2,"26TH, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100393047,1518 W ,Container ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
8,"25TH, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100393063,1234 W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
6,"23RD, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100393085,1733 A W ,New Resident ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
5,"22ND, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77008,,,,,,
10100393085,1733 A W ,Recycling ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
6,"22ND, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77008,,,,,,
10100393201,"1244 W 21ST, ",Dead Animal ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
8,HOUSTON ,Collection,rdue,,,,
,77008,,,,,,
10100393292,"1215 19TH, ",Container ,NW_Not_Ove,THURSDAY,NWTH111,NW,1
2,HOUSTON ,Problem,rdue,,,,
,77008,,,,,,
10100393060,1422,New Resident ,NE_Not_Over,TUESDAY,NETU112,NE,1
2,CHESTNUT ,Container,due,,,,
,"RIDGE, ",,,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77339,,,,,,
10100393280,5931,Missed Heavy ,SW_Not_Ove,THURSDAY,SWTH108,SW,1
1,EFFINGHA,Trash Pickup,rdue,,,,
,"M, ",,,,,,
,HOUSTON ,,,,,,
,77035,,,,,,
10100393069,1948,Missed ,NW_Not_Ove,MONDAY,NWMO120,NW,1
5,"MISSOURI, ",Recycling ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77019,,,,,,
10100392681,6222 S ,Missed ,SW_Overdue,THURSDAY,SWTH121,SW,1
0,GREENWIC,Garbage ,,,,,
,"K, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77085,,,,,,
10100389244,4402 FRIAR ,Recycling ,SE_Overdue,FRIDAY,SEFR112,SE,1
1,"POINT, ",Cart Repair ,,,,,
,HOUSTON ,or Replace,,,,,
,77047,,,,,,
10100392818,11001,Recycling ,NE_Not_Over,THURSDAY,NETH108,NE,1
9,EVANGELIN,Participation ,due,,,,
,"E, ",NEW,,,,,
,HOUSTON ,,,,,,
,77013,,,,,,
10100393181,Intersection ,Trash ,NE_Not_Over,FRIDAY,NEFR101,NE,1
4,3300,Dumping or ,due,,,,
,EXCHANGE ,Illegal ,,,,,
,ST&7600 ,Dumpsite,,,,,
,SALINA,,,,,,
10100393280,319,Recycling ,NE_Not_Over,FRIDAY,NEFR101,NE,1
4,"EXCHANGE, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77020,,,,,,
10100393280,319,Container ,NE_Not_Over,FRIDAY,NEFR101,NE,1
3,"EXCHANGE, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77020,,,,,,
10100377111,7214,New Resident ,NE_Overdue,FRIDAY,NEFR101,NE,1
2,"HERSHE, ",Container,,,,,
,HOUSTON ,,,,,,
,TX 77020,,,,,,
10100377122,7804,New Resident ,NE_Overdue,FRIDAY,NEFR101,NE,1
9,"ROMEA, ",Container,,,,,
,HOUSTON ,,,,,,
,TX 77028,,,,,,
10100377837,"611 BOYLES, ",Container ,NE_Overdue,FRIDAY,NEFR101,NE,1
8,HOUSTON ,Problem,,,,,
,TX 77020,,,,,,
10100390784,6402,Recycling ,SW_Overdue,MONDAY,SWMO111,SW,1
3,GARDEN ,Cart Repair ,,,,,
,"TRAIL, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77072,,,,,,
10100392802,5503 WARM ,Container ,SW_Not_Ove,THURSDAY,SWTH113,SW,1
3,"SPRINGS, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77035,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100338495,7305,Property ,SE_Overdue,TUESDAY,SETU105,SE,1
5,LAKEHURS,Damage,,,,,
,"T, ",,,,,,
,HOUSTON ,,,,,,
,TX 77087,,,,,,
10100378087,8714,New Resident ,NE_Overdue,THURSDAY,NETH116,NE,1
2,"COCKBURN, ",Container,,,,,
,HOUSTON ,,,,,,
,TX 77078,,,,,,
393634-,"8819 NYSSA, ",Trash ,NE_Not_Over,THURSDAY,NETH116,NE,1
10100392240,HOUSTON ,Dumping or ,due,,,,
3,77078,Illegal ,,,,,
,,Dumpsite,,,,,
10100393099,9835,Container ,NE_Not_Over,THURSDAY,NETH116,NE,1
8,"DENNING, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77078,,,,,,
10100393150,1819,Recycling ,NE_Not_Over,TUESDAY,NETU110,NE,1
3,NORTHSHO,Participation ,due,,,,
,"RE, ",NEW,,,,,
,HOUSTON ,,,,,,
,77339,,,,,,
10100392599,6010 LARK ,Missed Yard ,SW_Overdue,THURSDAY,SWTH121,SW,1
4,"HAVEN, ",Waste Pickup,,,,,
,HOUSTON ,,,,,,
,77085,,,,,,
10100392549,7306 OAK ,Container ,NE_Not_Over,MONDAY,NEMO118,NE,1
8,"VILLAGE, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77396,,,,,,
10100377990,7427 OAK ,Add A Can,NE_Overdue,MONDAY,NEMO118,NE,1
9,"VILLAGE, ",,,,,,
,HOUSTON ,,,,,,
,TX 77396,,,,,,
10100390776,2346,Add A Can ,SW_Not_Ove,TUESDAY,SWTU120,SW,1
2,"TANGLEY, ",CANCELLAT,rdue,,,,
,HOUSTON ,ION,,,,,
,77005,,,,,,
10100392732,2334,Container ,SW_Not_Ove,TUESDAY,SWTU120,SW,1
3,"DUNSTAN, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77005,,,,,,
10100393247,6006,New Resident ,SW_Not_Ove,FRIDAY,SWFR111,SW,1
3,GRAPEVINE,Container,rdue,,,,
,", HOUSTON ",,,,,,
,77085,,,,,,
10100365231,4422,Miss ,,THURSDAY,SWTH116,SW,1
0,CREEKBEN,Complaint,,,,,
,"D, ",,,,,,
,HOUSTON ,,,,,,
,TX 77035,,,,,,
10100376820,722,Container ,NE_Overdue,THURSDAY,NETH106,NE,1
0,AUTUMNW,Problem,,,,,
,"OOD, ",,,,,,
,HOUSTON ,,,,,,
,TX 77013,,,,,,
10100393011,6222,Missed ,SW_Not_Ove,MONDAY,SWMO112,SW,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
6,WESTBRAN,Garbage ,rdue,,,,
,"CH, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77072,,,,,,
10100393172,"5727 KEMP, ",Missed ,SE_Not_Over,MONDAY,SEMO106,SE,1
9,HOUSTON ,Recycling ,due,,,,
,77023,Pickup,,,,,
10100393231,610,Missed ,SE_Not_Over,MONDAY,SEMO106,SE,1
4,"HUGHES, ",Garbage ,due,,,,
,HOUSTON ,Pickup,,,,,
,77023,,,,,,
10100393231,610,Missed ,SE_Not_Over,MONDAY,SEMO106,SE,1
9,"HUGHES, ",Recycling ,due,,,,
,HOUSTON ,Pickup,,,,,
,77023,,,,,,
10100392838,12614,Missed ,SW_Overdue,THURSDAY,SWTH108,SW,1
5,"CARLSBAD, ",Garbage ,,,,,
,HOUSTON ,Pickup,,,,,
,77085,,,,,,
10100389123,102,Missed Heavy ,SE_Overdue,MONDAY,SEMO107,SE,1
5,"CAYLOR, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77011,,,,,,
10100392786,5215 A ,Container ,NW_Not_Ove,MONDAY,NWMO112,NW,1
6,"ROSE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100393037,915 C ,SWM ,NW_Overdue,MONDAY,NWMO112,NW,1
8,"ASBURY, ",Escalation,,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100392002,10841,Trash ,NE_Not_Over,MONDAY,NEMO105,NE,1
7,"BENTLEY, ",Dumping or ,due,,,,
,HOUSTON ,Illegal ,,,,,
,77093,Dumpsite,,,,,
10100392693,2923,Container ,NE_Not_Over,MONDAY,NEMO105,NE,1
2,YORKWOOD,Problem,due,,,,
,", HOUSTON ",,,,,,
,77093,,,,,,
10100378122,2728 PINE ,New Resident ,NE_Overdue,MONDAY,NEMO105,NE,1
8,"TREE, ",Container,,,,,
,HOUSTON ,,,,,,
,TX 77093,,,,,,
10100391979,10522,Missed Heavy ,NE_Overdue,MONDAY,NEMO105,NE,1
5,"EXETER, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77093,,,,,,
10100393248,7542,Missed ,SW_Not_Ove,TUESDAY,SWTU111,SW,1
4,"CAREW, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77074,,,,,,
394741-,7534,Trash ,SW_Not_Ove,TUESDAY,SWTU111,SW,1
10100393293,"TROULON, ",Dumping or ,rdue,,,,
9,HOUSTON ,Illegal ,,,,,
,77074,Dumpsite,,,,,
10100392995,6022,Missed ,SW_Not_Ove,THURSDAY,SWTH108,SW,1
3,"DELLFERN, ",Recycling ,rdue,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,Pickup,,,,,
,77035,,,,,,
10100393107,"5034 GRAPE, ",Missed ,SW_Not_Ove,TUESDAY,SWTU119,SW,1
9,HOUSTON ,Garbage ,rdue,,,,
,77096,Pickup,,,,,
10100393201,"8914 SAGER, ",Missed ,SW_Not_Ove,TUESDAY,SWTU119,SW,1
5,HOUSTON ,Garbage ,rdue,,,,
,77096,Pickup,,,,,
10100393078,Intersection ,Missed ,SW_Not_Ove,THURSDAY,SWTH107,SW,1
0,7850,Recycling ,rdue,,,,
,CREEKBEN,Pickup,,,,,
,D DR&10400 ,,,,,,
,VALLEY ,,,,,,
,HILLS DR,,,,,,
10100392286,10763 VILLA ,Missed ,SW_Overdue,THURSDAY,SWTH107,SW,1
5,"LEA, ",Recycling ,,,,,
,HOUSTON ,Pickup,,,,,
,77071,,,,,,
10100392517,7826,Missed Yard ,SW_Overdue,THURSDAY,SWTH107,SW,1
8,HUMMINGB,Waste Pickup,,,,,
,"IRD, ",,,,,,
,HOUSTON ,,,,,,
,77071,,,,,,
10100392278,10707,Missed ,SW_Overdue,THURSDAY,SWTH107,SW,1
8,SHAWNBRO,Recycling ,,,,,
,"OK, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77071,,,,,,
10100393147,12610,Dead Animal ,NW_Not_Ove,MONDAY,NWMO103,NW,1
9,"MOSSYCUP, ",Collection,rdue,,,,
,HOUSTON ,,,,,,
,77024,,,,,,
10100392101,435,New Resident ,NW_Overdue,MONDAY,NWMO103,NW,1
0,"ELECTRA, ",Container,,,,,
,HOUSTON ,,,,,,
,77024,,,,,,
10100392681,5215,Spilled ,SW_Overdue,TUESDAY,SWTU119,SW,1
3,BRAESVALL,Debris,,,,,
,"EY, ",,,,,,
,HOUSTON ,,,,,,
,77096,,,,,,
10100392636,11927 N ,Container ,SW_Not_Ove,THURSDAY,SWTH101,SW,1
